type,name,text,signature,roles,writes,core
function,apoc.coll.insert,"apoc.coll.insert(coll, index, value) | insert value at index","apoc.coll.insert(coll :: LIST? OF ANY?, index :: INTEGER?, value :: ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.insertAll,"apoc.coll.insertAll(coll, index, values) | insert values at index","apoc.coll.insertAll(coll :: LIST? OF ANY?, index :: INTEGER?, values :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.intersection,"apoc.coll.intersection(first, second) - returns the unique intersection of the two lists","apoc.coll.intersection(first :: LIST? OF ANY?, second :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.isEqualCollection,"apoc.coll.isEqualCollection(coll, values) return true if two collections contain the same elements with the same cardinality in any order (using a HashMap)","apoc.coll.isEqualCollection(coll :: LIST? OF ANY?, values :: LIST? OF ANY?) :: (BOOLEAN?)",null,null,true
function,apoc.coll.max,"apoc.coll.max([0.5,1,2.3])",apoc.coll.max(values :: LIST? OF ANY?) :: (ANY?),null,null,true
function,apoc.coll.min,"apoc.coll.min([0.5,1,2.3])",apoc.coll.min(values :: LIST? OF ANY?) :: (ANY?),null,null,true
function,apoc.coll.occurrences,"apoc.coll.occurrences(coll, item) - returns the count of the given item in the collection","apoc.coll.occurrences(coll :: LIST? OF ANY?, item :: ANY?) :: (INTEGER?)",null,null,true
function,apoc.coll.pairWithOffset,"apoc.coll.pairWithOffset(values, offset) - returns a list of pairs defined by the offset","apoc.coll.pairWithOffset(values :: LIST? OF ANY?, offset :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.pairs,"apoc.coll.pairs([1,2,3]) returns [1,2],[2,3],[3,null] ",apoc.coll.pairs(list :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.pairsMin,"apoc.coll.pairsMin([1,2,3]) returns [1,2],[2,3]",apoc.coll.pairsMin(list :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.partition,"apoc.coll.partition(list,batchSize)","apoc.coll.partition(values :: LIST? OF ANY?, batchSize :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.randomItem,"apoc.coll.randomItem(coll)- returns a random item from the list, or null on an empty or null list",apoc.coll.randomItem(coll :: LIST? OF ANY?) :: (ANY?),null,null,true
function,apoc.coll.randomItems,"apoc.coll.randomItems(coll, itemCount, allowRepick: false) - returns a list of itemCount random items from the original list, optionally allowing picked elements to be picked again","apoc.coll.randomItems(coll :: LIST? OF ANY?, itemCount :: INTEGER?, allowRepick = false :: BOOLEAN?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.remove,"apoc.coll.remove(coll, index, [length=1]) | remove range of values from index to length","apoc.coll.remove(coll :: LIST? OF ANY?, index :: INTEGER?, length = 1 :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.removeAll,"apoc.coll.removeAll(first, second) - returns first list with all elements of second list removed","apoc.coll.removeAll(first :: LIST? OF ANY?, second :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.reverse,apoc.coll.reverse(coll) - returns reversed list,apoc.coll.reverse(coll :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.runningTotal,"apoc.coll.runningTotal(list1) - returns an accumulative array. For example apoc.coll.runningTotal([1,2,3.5]) return [1,3,6.5]",apoc.coll.runningTotal(list :: LIST? OF NUMBER?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.set,"apoc.coll.set(coll, index, value) | set index to value","apoc.coll.set(coll :: LIST? OF ANY?, index :: INTEGER?, value :: ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.shuffle,apoc.coll.shuffle(coll) - returns the shuffled list,apoc.coll.shuffle(coll :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.sort,apoc.coll.sort(coll) sort on Collections,apoc.coll.sort(coll :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.sortMaps,"apoc.coll.sortMaps([maps], 'name') - sort maps by property","apoc.coll.sortMaps(coll :: LIST? OF MAP?, prop :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.sortMulti,"apoc.coll.sortMulti(coll, ['^name','age'],[limit],[skip]) - sort list of maps by several sort fields (ascending with ^ prefix) and optionally applies limit and skip","apoc.coll.sortMulti(coll :: LIST? OF MAP?, orderFields = [] :: LIST? OF STRING?, limit = -1 :: INTEGER?, skip = 0 :: INTEGER?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.sortNodes,"apoc.coll.sortNodes([nodes], 'name') sort nodes by property","apoc.coll.sortNodes(coll :: LIST? OF NODE?, prop :: STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.sortText,apoc.coll.sortText(coll) sort on string based collections,"apoc.coll.sortText(coll :: LIST? OF STRING?, conf = {} :: MAP?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.subtract,"apoc.coll.subtract(first, second) - returns unique set of first list with all elements of second list removed","apoc.coll.subtract(first :: LIST? OF ANY?, second :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.sum,"apoc.coll.sum([0.5,1,2.3])",apoc.coll.sum(numbers :: LIST? OF NUMBER?) :: (FLOAT?),null,null,true
function,apoc.coll.sumLongs,"apoc.coll.sumLongs([1,3,3])",apoc.coll.sumLongs(numbers :: LIST? OF NUMBER?) :: (INTEGER?),null,null,true
function,apoc.coll.toSet,apoc.coll.toSet([list]) returns a unique list backed by a set,apoc.coll.toSet(values :: LIST? OF ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.coll.union,"apoc.coll.union(first, second) - creates the distinct union of the 2 lists","apoc.coll.union(first :: LIST? OF ANY?, second :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.unionAll,"apoc.coll.unionAll(first, second) - creates the full union with duplicates of the two lists","apoc.coll.unionAll(first :: LIST? OF ANY?, second :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.coll.zip,"apoc.coll.zip([list1],[list2])","apoc.coll.zip(list1 :: LIST? OF ANY?, list2 :: LIST? OF ANY?) :: (LIST? OF ANY?)",null,null,true
function,apoc.convert.fromJsonList,"apoc.convert.fromJsonList('[1,2,3]'[,'json-path', 'path-options'])","apoc.convert.fromJsonList(list :: STRING?, path =  :: STRING?, pathOptions = null :: LIST? OF STRING?) :: (LIST? OF ANY?)",null,null,true
function,apoc.convert.fromJsonMap,"apoc.convert.fromJsonMap('{""a"":42,""b"":""foo"",""c"":[1,2,3]}'[,'json-path', 'path-options'])","apoc.convert.fromJsonMap(map :: STRING?, path =  :: STRING?, pathOptions = null :: LIST? OF STRING?) :: (MAP?)",null,null,true
function,apoc.convert.getJsonProperty,"apoc.convert.getJsonProperty(node,key[,'json-path', 'path-options']) - converts serialized JSON in property back to original object","apoc.convert.getJsonProperty(node :: NODE?, key :: STRING?, path =  :: STRING?, pathOptions = null :: LIST? OF STRING?) :: (ANY?)",null,null,true
function,apoc.convert.getJsonPropertyMap,"apoc.convert.getJsonPropertyMap(node,key[,'json-path', 'path-options']) - converts serialized JSON in property back to map","apoc.convert.getJsonPropertyMap(node :: NODE?, key :: STRING?, path =  :: STRING?, pathOptions = null :: LIST? OF STRING?) :: (MAP?)",null,null,true
function,apoc.convert.toBoolean,apoc.convert.toBoolean(value) | tries it's best to convert the value to a boolean,apoc.convert.toBoolean(bool :: ANY?) :: (BOOLEAN?),null,null,true
function,apoc.convert.toBooleanList,apoc.convert.toBooleanList(value) | tries it's best to convert the value to a list of booleans,apoc.convert.toBooleanList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toFloat,apoc.convert.toFloat(value) | tries it's best to convert the value to a float,apoc.convert.toFloat(object :: ANY?) :: (FLOAT?),null,null,true
function,apoc.convert.toIntList,apoc.convert.toIntList(value) | tries it's best to convert the value to a list of integers,apoc.convert.toIntList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toInteger,apoc.convert.toInteger(value) | tries it's best to convert the value to an integer,apoc.convert.toInteger(object :: ANY?) :: (INTEGER?),null,null,true
function,apoc.convert.toJson,"apoc.convert.toJson([1,2,3]) or toJson({a:42,b:""foo"",c:[1,2,3]}) or toJson(NODE/REL/PATH)",apoc.convert.toJson(value :: ANY?) :: (STRING?),null,null,true
function,apoc.convert.toList,apoc.convert.toList(value) | tries it's best to convert the value to a list,apoc.convert.toList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toMap,apoc.convert.toMap(value) | tries it's best to convert the value to a map,apoc.convert.toMap(map :: ANY?) :: (MAP?),null,null,true
function,apoc.convert.toNode,apoc.convert.toNode(value) | tries it's best to convert the value to a node,apoc.convert.toNode(node :: ANY?) :: (NODE?),null,null,true
function,apoc.convert.toNodeList,apoc.convert.toNodeList(value) | tries it's best to convert the value to a list of nodes,apoc.convert.toNodeList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toRelationship,apoc.convert.toRelationship(value) | tries it's best to convert the value to a relationship,apoc.convert.toRelationship(relationship :: ANY?) :: (RELATIONSHIP?),null,null,true
function,apoc.convert.toRelationshipList,apoc.convert.toRelationshipList(value) | tries it's best to convert the value to a list of relationships,apoc.convert.toRelationshipList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toSet,apoc.convert.toSet(value) | tries it's best to convert the value to a set,apoc.convert.toSet(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.convert.toSortedJsonMap,"apoc.convert.toSortedJsonMap(node|map, ignoreCase:true) - returns a JSON map with keys sorted alphabetically, with optional case sensitivity","apoc.convert.toSortedJsonMap(value :: ANY?, ignoreCase = true :: BOOLEAN?) :: (STRING?)",null,null,true
function,apoc.convert.toString,apoc.convert.toString(value) | tries it's best to convert the value to a string,apoc.convert.toString(string :: ANY?) :: (STRING?),null,null,true
function,apoc.convert.toStringList,apoc.convert.toStringList(value) | tries it's best to convert the value to a list of strings,apoc.convert.toStringList(list :: ANY?) :: (LIST? OF ANY?),null,null,true
function,apoc.create.uuid,apoc.create.uuid() - creates an UUID,apoc.create.uuid() :: (STRING?),null,null,true
function,apoc.create.vNode,"apoc.create.vNode(['Label'], {key:value,...}) returns a virtual node","apoc.create.vNode(label :: LIST? OF STRING?, props = {} :: MAP?) :: (NODE?)",null,null,true
function,apoc.create.vRelationship,"apoc.create.vRelationship(nodeFrom,'KNOWS',{key:value,...}, nodeTo) returns a virtual relationship","apoc.create.vRelationship(from :: NODE?, relType :: STRING?, props :: MAP?, to :: NODE?) :: (RELATIONSHIP?)",null,null,true
function,apoc.create.virtual.fromNode,"apoc.create.virtual.fromNode(node, [propertyNames]) returns a virtual node built from an existing node with only the requested properties","apoc.create.virtual.fromNode(node :: NODE?, propertyNames :: LIST? OF STRING?) :: (NODE?)",null,null,true
function,apoc.cypher.runFirstColumn,use either apoc.cypher.runFirstColumnMany for a list return or apoc.cypher.runFirstColumnSingle for returning the first row of the first column,"apoc.cypher.runFirstColumn(cypher :: STRING?, params :: MAP?, expectMultipleValues = true :: BOOLEAN?) :: (ANY?)",null,null,true
function,apoc.cypher.runFirstColumnMany,"apoc.cypher.runFirstColumnMany(statement, params) - executes statement with given parameters, returns first column only collected into a list, params are available as identifiers","apoc.cypher.runFirstColumnMany(cypher :: STRING?, params :: MAP?) :: (LIST? OF ANY?)",null,null,true
function,apoc.cypher.runFirstColumnSingle,"apoc.cypher.runFirstColumnSingle(statement, params) - executes statement with given parameters, returns first element of the first column only, params are available as identifiers","apoc.cypher.runFirstColumnSingle(cypher :: STRING?, params :: MAP?) :: (ANY?)",null,null,true
function,apoc.data.domain,"apoc.data.domain('url_or_email_address') YIELD domain - extract the domain name from a url or an email address. If nothing was found, yield null.",apoc.data.domain(url_or_email_address :: STRING?) :: (STRING?),null,null,true
function,apoc.data.url,"apoc.data.url('url') as {protocol,host,port,path,query,file,anchor,user} | turn URL into map structure",apoc.data.url(url :: STRING?) :: (MAP?),null,null,true
function,apoc.date.add,"apoc.date.add(12345, 'ms', -365, 'd') - given a timestamp in one time unit, adds a value of the specified time unit","apoc.date.add(time :: INTEGER?, unit :: STRING?, addValue :: INTEGER?, addUnit :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.date.convert,"apoc.date.convert(12345, 'ms', 'd') - convert a timestamp in one time unit into one of a different time unit","apoc.date.convert(time :: INTEGER?, unit :: STRING?, toUnit :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.date.convertFormat,"apoc.date.convertFormat('Tue, 14 May 2019 14:52:06 -0400', 'rfc_1123_date_time', 'iso_date_time') - convert a String of one date format into a String of another date format.","apoc.date.convertFormat(temporal :: STRING?, currentFormat :: STRING?, convertTo = yyyy-MM-dd :: STRING?) :: (STRING?)",null,null,true
function,apoc.date.currentTimestamp,"apoc.date.currentTimestamp() - returns System.currentTimeMillis() at the time it was called. The value is current throughout transaction execution, and is different from Cypher’s timestamp() function, which does not update within a transaction.",apoc.date.currentTimestamp() :: (INTEGER?),null,null,true
function,apoc.date.field,"apoc.date.field(12345,('ms|s|m|h|d|month|year'),('TZ')","apoc.date.field(time :: INTEGER?, unit = d :: STRING?, timezone = UTC :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.date.fields,"apoc.date.fields('2012-12-23',('yyyy-MM-dd')) - return columns and a map representation of date parsed with the given format with entries for years,months,weekdays,days,hours,minutes,seconds,zoneid","apoc.date.fields(date :: STRING?, pattern = yyyy-MM-dd HH:mm:ss :: STRING?) :: (MAP?)",null,null,true
function,apoc.date.format,"apoc.date.format(12345,('ms|s|m|h|d'),('yyyy-MM-dd HH:mm:ss zzz'),('TZ')) - get string representation of time value optionally using the specified unit (default ms) using specified format (default ISO) and specified time zone (default current TZ)","apoc.date.format(time :: INTEGER?, unit = ms :: STRING?, format = yyyy-MM-dd HH:mm:ss :: STRING?, timezone =  :: STRING?) :: (STRING?)",null,null,true
function,apoc.date.fromISO8601,apoc.date.fromISO8601('yyyy-MM-ddTHH:mm:ss.SSSZ') - return number representation of time in EPOCH format,apoc.date.fromISO8601(time :: STRING?) :: (INTEGER?),null,null,true
function,apoc.date.parse,"apoc.date.parse('2012-12-23','ms|s|m|h|d','yyyy-MM-dd') - parse date string using the specified format into the specified time unit","apoc.date.parse(time :: STRING?, unit = ms :: STRING?, format = yyyy-MM-dd HH:mm:ss :: STRING?, timezone =  :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.date.parseAsZonedDateTime,"apoc.date.parseAsZonedDateTime('2012-12-23 23:59:59','yyyy-MM-dd HH:mm:ss', 'UTC-hour-offset') - parse date string using the specified format to specified timezone","apoc.date.parseAsZonedDateTime(time :: STRING?, format = yyyy-MM-dd HH:mm:ss :: STRING?, timezone = UTC :: STRING?) :: (DATETIME?)",null,null,true
function,apoc.date.systemTimezone,apoc.date.systemTimezone() - returns the system timezone display name,apoc.date.systemTimezone() :: (STRING?),null,null,true
function,apoc.date.toISO8601,"apoc.date.toISO8601(12345,('ms|s|m|h|d') - return string representation of time in ISO8601 format","apoc.date.toISO8601(time :: INTEGER?, unit = ms :: STRING?) :: (STRING?)",null,null,true
function,apoc.date.toYears,"toYears(timestamp) or toYears(date[,format]) - converts timestamp into floating point years","apoc.date.toYears(value :: ANY?, format = yyyy-MM-dd HH:mm:ss :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.diff.nodes,"","apoc.diff.nodes(leftNode :: NODE?, rightNode :: NODE?) :: (MAP?)",null,null,true
function,apoc.hashing.fingerprint,calculate a checksum (md5) over a node or a relationship. This deals gracefully with array properties. Two identical entities do share the same hash.,"apoc.hashing.fingerprint(some object :: ANY?, propertyExcludes = [] :: LIST? OF STRING?) :: (STRING?)",null,null,true
function,apoc.hashing.fingerprintGraph,calculate a checksum (md5) over a the full graph. Be aware that this function does use in-memomry datastructures depending on the size of your graph.,apoc.hashing.fingerprintGraph(propertyExcludes = [] :: LIST? OF STRING?) :: (STRING?),null,null,true
function,apoc.hashing.fingerprinting,calculate a checksum (md5) over a node or a relationship. This deals gracefully with array properties. Two identical entities do share the same hash.,"apoc.hashing.fingerprinting(some object :: ANY?, conf = {} :: MAP?) :: (STRING?)",null,null,true
function,apoc.json.path,"apoc.json.path('{json}' [,'json-path' , 'path-options'])","apoc.json.path(json :: STRING?, path = $ :: STRING?, pathOptions = null :: LIST? OF STRING?) :: (ANY?)",null,null,true
function,apoc.label.exists,"apoc.label.exists(element, label) - returns true or false related to label existance","apoc.label.exists(node :: ANY?, label :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.map.clean,"apoc.map.clean(map,[skip,keys],[skip,values]) yield map filters the keys and values contained in those lists, good for data cleaning from CSV/JSON","apoc.map.clean(map :: MAP?, keys :: LIST? OF STRING?, values :: LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.flatten,"apoc.map.flatten(map, delimiter:'.') yield map - flattens nested items in map using dot notation","apoc.map.flatten(map :: MAP?, delimiter = . :: STRING?) :: (MAP?)",null,null,true
function,apoc.map.fromLists,"apoc.map.fromLists([keys],[values])","apoc.map.fromLists(keys :: LIST? OF STRING?, values :: LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.fromNodes,"apoc.map.fromNodes(label, property)","apoc.map.fromNodes(label :: STRING?, property :: STRING?) :: (MAP?)",null,null,true
function,apoc.map.fromPairs,"apoc.map.fromPairs([[key,value],[key2,value2],...])",apoc.map.fromPairs(pairs :: LIST? OF LIST? OF ANY?) :: (MAP?),null,null,true
function,apoc.map.fromValues,"apoc.map.fromValues([key1,value1,key2,value2,...])",apoc.map.fromValues(values :: LIST? OF ANY?) :: (MAP?),null,null,true
function,apoc.map.get,"apoc.map.get(map,key,[default],[fail=true]) - returns value for key or throws exception if key doesn't exist and no default given","apoc.map.get(map :: MAP?, key :: STRING?, value = null :: ANY?, fail = true :: BOOLEAN?) :: (ANY?)",null,null,true
function,apoc.map.groupBy,"apoc.map.groupBy([maps/nodes/relationships],'key') yield value - creates a map of the list keyed by the given property, with single values","apoc.map.groupBy(values :: LIST? OF ANY?, key :: STRING?) :: (MAP?)",null,null,true
function,apoc.map.groupByMulti,"apoc.map.groupByMulti([maps/nodes/relationships],'key') yield value - creates a map of the list keyed by the given property, with list values","apoc.map.groupByMulti(values :: LIST? OF ANY?, key :: STRING?) :: (MAP?)",null,null,true
function,apoc.map.merge,"apoc.map.merge(first,second) - merges two maps","apoc.map.merge(first :: MAP?, second :: MAP?) :: (MAP?)",null,null,true
function,apoc.map.mergeList,apoc.map.mergeList([{maps}]) yield value - merges all maps in the list into one,apoc.map.mergeList(maps :: LIST? OF MAP?) :: (MAP?),null,null,true
function,apoc.map.mget,"apoc.map.mget(map,key,[defaults],[fail=true])  - returns list of values for keys or throws exception if one of the key doesn't exist and no default value given at that position","apoc.map.mget(map :: MAP?, keys :: LIST? OF STRING?, values = [] :: LIST? OF ANY?, fail = true :: BOOLEAN?) :: (LIST? OF ANY?)",null,null,true
function,apoc.map.removeKey,"apoc.map.removeKey(map,key,{recursive:true/false}) - remove the key from the map (recursively if recursive is true)","apoc.map.removeKey(map :: MAP?, key :: STRING?, config = {} :: MAP?) :: (MAP?)",null,null,true
function,apoc.map.removeKeys,"apoc.map.removeKeys(map,[keys],{recursive:true/false}) - remove the keys from the map (recursively if recursive is true)","apoc.map.removeKeys(map :: MAP?, keys :: LIST? OF STRING?, config = {} :: MAP?) :: (MAP?)",null,null,true
function,apoc.map.setEntry,"apoc.map.setEntry(map,key,value)","apoc.map.setEntry(map :: MAP?, key :: STRING?, value :: ANY?) :: (MAP?)",null,null,true
function,apoc.map.setKey,"apoc.map.setKey(map,key,value)","apoc.map.setKey(map :: MAP?, key :: STRING?, value :: ANY?) :: (MAP?)",null,null,true
function,apoc.map.setLists,"apoc.map.setLists(map,[keys],[values])","apoc.map.setLists(map :: MAP?, keys :: LIST? OF STRING?, values :: LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.setPairs,"apoc.map.setPairs(map,[[key1,value1],[key2,value2])","apoc.map.setPairs(map :: MAP?, pairs :: LIST? OF LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.setValues,"apoc.map.setValues(map,[key1,value1,key2,value2])","apoc.map.setValues(map :: MAP?, pairs :: LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.sortedProperties,"apoc.map.sortedProperties(map, ignoreCase:true) - returns a list of key/value list pairs, with pairs sorted by keys alphabetically, with optional case sensitivity","apoc.map.sortedProperties(map :: MAP?, ignoreCase = true :: BOOLEAN?) :: (LIST? OF ANY?)",null,null,true
function,apoc.map.submap,"apoc.map.submap(map,keys,[defaults],[fail=true])  - returns submap for keys or throws exception if one of the key doesn't exist and no default value given at that position","apoc.map.submap(map :: MAP?, keys :: LIST? OF STRING?, values = [] :: LIST? OF ANY?, fail = true :: BOOLEAN?) :: (MAP?)",null,null,true
function,apoc.map.unflatten,"apoc.map.unflatten(map, delimiter:'.') yield map - unflat from items separated by delimiter string to nested items (reverse of apoc.map.flatten function)","apoc.map.unflatten(map :: MAP?, delimiter = . :: STRING?) :: (MAP?)",null,null,true
function,apoc.map.updateTree,"apoc.map.updateTree(tree,key,[[value,{data}]]) returns map - adds the {data} map on each level of the nested tree, where the key-value pairs match","apoc.map.updateTree(tree :: MAP?, key :: STRING?, data :: LIST? OF LIST? OF ANY?) :: (MAP?)",null,null,true
function,apoc.map.values,"apoc.map.values(map, [key1,key2,key3,...],[addNullsForMissing]) returns list of values indicated by the keys","apoc.map.values(map :: MAP?, keys = [] :: LIST? OF STRING?, addNullsForMissing = false :: BOOLEAN?) :: (LIST? OF ANY?)",null,null,true
function,apoc.math.cosh,apoc.math.cosh(val) | returns the hyperbolic cosin,apoc.math.cosh(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.coth,apoc.math.coth(val) | returns the hyperbolic cotangent,apoc.math.coth(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.csch,apoc.math.csch(val) | returns the hyperbolic cosecant,apoc.math.csch(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.maxByte,apoc.math.maxByte() | return the maximum value an byte can have,apoc.math.maxByte() :: (INTEGER?),null,null,true
function,apoc.math.maxDouble,apoc.math.maxDouble() | return the largest positive finite value of type double,apoc.math.maxDouble() :: (FLOAT?),null,null,true
function,apoc.math.maxInt,apoc.math.maxInt() | return the maximum value an int can have,apoc.math.maxInt() :: (INTEGER?),null,null,true
function,apoc.math.maxLong,apoc.math.maxLong() | return the maximum value a long can have,apoc.math.maxLong() :: (INTEGER?),null,null,true
function,apoc.math.minByte,apoc.math.minByte() | return the minimum value an byte can have,apoc.math.minByte() :: (INTEGER?),null,null,true
function,apoc.math.minDouble,apoc.math.minDouble() | return the smallest positive nonzero value of type double,apoc.math.minDouble() :: (FLOAT?),null,null,true
function,apoc.math.minInt,apoc.math.minInt() | return the minimum value an int can have,apoc.math.minInt() :: (INTEGER?),null,null,true
function,apoc.math.minLong,apoc.math.minLong() | return the minimum value a long can have,apoc.math.minLong() :: (INTEGER?),null,null,true
function,apoc.math.round,"apoc.math.round(value,[prec],mode=[CEILING,FLOOR,UP,DOWN,HALF_EVEN,HALF_DOWN,HALF_UP,DOWN,UNNECESSARY])","apoc.math.round(value :: FLOAT?, precision = 0 :: INTEGER?, mode = HALF_UP :: STRING?) :: (FLOAT?)",null,null,true
function,apoc.math.sech,apoc.math.sech(val) | returns the hyperbolic secant,apoc.math.sech(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.sigmoid,apoc.math.sigmoid(val) | returns the sigmoid value,apoc.math.sigmoid(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.sigmoidPrime,apoc.math.sigmoidPrime(val) | returns the sigmoid prime [ sigmoid(val) * (1 - sigmoid(val)) ],apoc.math.sigmoidPrime(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.sinh,apoc.math.sinh(val) | returns the hyperbolic sin,apoc.math.sinh(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.math.tanh,apoc.math.tanh(val) | returns the hyperbolic tangent,apoc.math.tanh(value :: FLOAT?) :: (FLOAT?),null,null,true
function,apoc.meta.cypher.isType,"apoc.meta.cypher.isType(value,type) - returns a row if type name matches none if not (INTEGER,FLOAT,STRING,BOOLEAN,RELATIONSHIP,NODE,PATH,NULL,MAP,LIST OF <TYPE>,POINT,DATE,DATE_TIME,LOCAL_TIME,LOCAL_DATE_TIME,TIME,DURATION)","apoc.meta.cypher.isType(value :: ANY?, type :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.meta.cypher.type,"apoc.meta.cypher.type(value) - type name of a value (INTEGER,FLOAT,STRING,BOOLEAN,RELATIONSHIP,NODE,PATH,NULL,MAP,LIST OF <TYPE>,POINT,DATE,DATE_TIME,LOCAL_TIME,LOCAL_DATE_TIME,TIME,DURATION)",apoc.meta.cypher.type(value :: ANY?) :: (STRING?),null,null,true
function,apoc.meta.cypher.types,apoc.meta.cypher.types(node-relationship-map)  - returns a map of keys to types,apoc.meta.cypher.types(properties :: ANY?) :: (MAP?),null,null,true
function,apoc.meta.isType,"apoc.meta.isType(value,type) - returns a row if type name matches none if not (INTEGER,FLOAT,STRING,BOOLEAN,RELATIONSHIP,NODE,PATH,NULL,UNKNOWN,MAP,LIST)","apoc.meta.isType(value :: ANY?, type :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.meta.nodes.count,"apoc.meta.nodes.count([labels], $config) - Returns the sum of the nodes with a label present in the list.","apoc.meta.nodes.count(nodes = [] :: LIST? OF STRING?, config = {} :: MAP?) :: (INTEGER?)",null,null,true
function,apoc.meta.type,"apoc.meta.type(value) - type name of a value (INTEGER,FLOAT,STRING,BOOLEAN,RELATIONSHIP,NODE,PATH,NULL,UNKNOWN,MAP,LIST)",apoc.meta.type(value :: ANY?) :: (STRING?),null,null,true
function,apoc.meta.typeName,"apoc.meta.typeName(value) - type name of a value (INTEGER,FLOAT,STRING,BOOLEAN,RELATIONSHIP,NODE,PATH,NULL,UNKNOWN,MAP,LIST)",apoc.meta.typeName(value :: ANY?) :: (STRING?),null,null,true
function,apoc.meta.types,apoc.meta.types(node-relationship-map)  - returns a map of keys to types,apoc.meta.types(properties :: ANY?) :: (MAP?),null,null,true
function,apoc.node.degree,"apoc.node.degree(node, rel-direction-pattern) - returns total degrees of the given relationships in the pattern, can use '>' or '<' for all outgoing or incoming relationships","apoc.node.degree(node :: NODE?, types =  :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.node.degree.in,"apoc.node.degree.in(node, relationshipName) - returns total number number of incoming relationships","apoc.node.degree.in(node :: NODE?, types =  :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.node.degree.out,"apoc.node.degree.out(node, relationshipName) - returns total number number of outgoing relationships","apoc.node.degree.out(node :: NODE?, types =  :: STRING?) :: (INTEGER?)",null,null,true
function,apoc.node.id,returns id for (virtual) nodes,apoc.node.id(node :: NODE?) :: (INTEGER?),null,null,true
function,apoc.node.labels,returns labels for (virtual) nodes,apoc.node.labels(node :: NODE?) :: (LIST? OF ANY?),null,null,true
function,apoc.node.relationship.exists,"apoc.node.relationship.exists(node, rel-direction-pattern) - returns true when the node has the relationships of the pattern","apoc.node.relationship.exists(node :: NODE?, types =  :: STRING?) :: (BOOLEAN?)",null,null,true
function,apoc.node.relationship.types,"apoc.node.relationship.types(node, rel-direction-pattern) - returns a list of distinct relationship types","apoc.node.relationship.types(node :: NODE?, types =  :: STRING?) :: (LIST? OF ANY?)",null,null,true
